,day,time of the day,kWh
8883,4/2/2012,40.6665,13:00:00
8884,4/2/2012,45.619499999999995,13:15:00
8885,4/2/2012,45.880199999999995,13:30:00
8886,4/2/2012,44.3161,13:45:00
8887,4/2/2012,47.183699999999995,14:00:00
8888,4/2/2012,47.1836,14:15:00
8889,4/2/2012,47.183699999999995,14:30:00
8890,4/2/2012,47.705,14:45:00
8891,4/2/2012,47.444399999999995,15:00:00
8892,4/2/2012,48.226299999999995,15:15:00
8893,4/2/2012,49.00829999999999,15:30:00
8894,4/2/2012,47.444399999999995,15:45:00
8895,4/2/2012,50.051100000000005,16:00:00
8896,4/2/2012,50.572500000000005,16:15:00
8897,4/2/2012,47.705,16:30:00
8898,4/2/2012,45.8802,16:45:00
8899,4/2/2012,48.226299999999995,17:00:00
8900,4/2/2012,46.662299999999995,17:15:00
8901,4/2/2012,49.790400000000005,17:30:00
8902,4/2/2012,50.572500000000005,17:45:00
8903,4/2/2012,50.311800000000005,18:00:00
8904,4/2/2012,49.529700000000005,18:15:00
8905,4/2/2012,49.790400000000005,18:30:00
8906,4/2/2012,49.00829999999999,18:45:00
8907,4/2/2012,48.226299999999995,19:00:00
8908,4/2/2012,48.4871,19:15:00
8909,4/2/2012,47.4444,19:30:00
8910,4/2/2012,47.1836,19:45:00
8911,4/2/2012,48.747699999999995,20:00:00
8912,4/2/2012,48.226299999999995,20:15:00
8913,4/2/2012,48.226299999999995,20:30:00
8914,4/2/2012,47.4444,20:45:00
8915,4/2/2012,47.705,21:00:00
8916,4/2/2012,49.5297,21:15:00
8917,4/2/2012,50.051100000000005,21:30:00
8918,4/2/2012,50.833200000000005,21:45:00
8919,4/2/2012,50.051100000000005,22:00:00
8920,4/2/2012,52.136700000000005,22:15:00
8921,4/2/2012,51.354600000000005,22:30:00
8922,4/2/2012,50.833200000000005,22:45:00
8923,4/2/2012,48.7477,23:00:00
8924,4/2/2012,49.790400000000005,23:15:00
8925,4/2/2012,51.354600000000005,23:30:00
8926,4/2/2012,51.354600000000005,23:45:00
8927,4/2/2012,51.876000000000005,00:00:00
8928,4/3/2012,50.833200000000005,00:15:00
8929,4/3/2012,51.093900000000005,00:30:00
8930,4/3/2012,51.876000000000005,00:45:00
8931,4/3/2012,48.747699999999995,01:00:00
8932,4/3/2012,49.269,01:15:00
8933,4/3/2012,50.311800000000005,01:30:00
8934,4/3/2012,49.790400000000005,01:45:00
8935,4/3/2012,52.9187,02:00:00
8936,4/3/2012,51.354600000000005,02:15:00
8937,4/3/2012,50.8331,02:30:00
8938,4/3/2012,48.226299999999995,02:45:00
8939,4/3/2012,46.923,03:00:00
8940,4/3/2012,46.6622,03:15:00
8941,4/3/2012,45.8802,03:30:00
8942,4/3/2012,46.140899999999995,03:45:00
8943,4/3/2012,46.922999999999995,04:00:00
8944,4/3/2012,48.226299999999995,04:15:00
8945,4/3/2012,46.922999999999995,04:30:00
8946,4/3/2012,45.3588,04:45:00
8947,4/3/2012,42.752,05:00:00
8948,4/3/2012,40.9272,05:15:00
8949,4/3/2012,41.1879,05:30:00
8950,4/3/2012,38.8417,05:45:00
8951,4/3/2012,39.6238,06:00:00
8952,4/3/2012,41.4486,06:15:00
8953,4/3/2012,32.064,06:30:00
8954,4/3/2012,32.064,06:45:00
8955,4/3/2012,32.3247,07:00:00
8956,4/3/2012,31.8033,07:15:00
8957,4/3/2012,29.9786,07:30:00
8958,4/3/2012,28.935900000000004,07:45:00
8959,4/3/2012,31.2819,08:00:00
8960,4/3/2012,29.196600000000004,08:15:00
8961,4/3/2012,29.978500000000004,08:30:00
8962,4/3/2012,29.9786,08:45:00
8963,4/3/2012,29.9786,09:00:00
8964,4/3/2012,29.1965,09:15:00
8965,4/3/2012,27.893100000000004,09:30:00
8966,4/3/2012,28.4144,09:45:00
8967,4/3/2012,27.893100000000004,10:00:00
8968,4/3/2012,32.06399999999999,10:15:00
8969,4/3/2012,31.5426,10:30:00
8970,4/3/2012,32.8461,10:45:00
8971,4/3/2012,32.064,11:00:00
8972,4/3/2012,31.8033,11:15:00
8973,4/3/2012,32.846000000000004,11:30:00
8974,4/3/2012,32.32469999999999,11:45:00
8975,4/3/2012,32.064,12:00:00
8976,4/3/2012,33.6281,12:15:00
8977,4/3/2012,34.4101,12:30:00
8978,4/3/2012,35.9742,12:45:00
8979,4/3/2012,41.4486,13:00:00
8980,4/3/2012,44.8374,13:15:00
8981,4/3/2012,46.6623,13:30:00
8982,4/3/2012,46.1409,13:45:00
8983,4/3/2012,48.226299999999995,14:00:00
8984,4/3/2012,46.922999999999995,14:15:00
8985,4/3/2012,47.4443,14:30:00
8986,4/3/2012,46.1409,14:45:00
8987,4/3/2012,47.1836,15:00:00
8988,4/3/2012,47.183699999999995,15:15:00
8989,4/3/2012,47.9657,15:30:00
8990,4/3/2012,48.747699999999995,15:45:00
8991,4/3/2012,47.1836,16:00:00
8992,4/3/2012,50.572500000000005,16:15:00
8993,4/3/2012,50.833200000000005,16:30:00
8994,4/3/2012,50.833200000000005,16:45:00
8995,4/3/2012,49.269000000000005,17:00:00
8996,4/3/2012,48.747699999999995,17:15:00
8997,4/3/2012,47.705,17:30:00
8998,4/3/2012,49.5297,17:45:00
8999,4/3/2012,52.3972,18:00:00
9000,4/3/2012,52.918600000000005,18:15:00
9001,4/3/2012,54.22200000000001,18:30:00
9002,4/3/2012,52.3973,18:45:00
9003,4/3/2012,52.136700000000005,19:00:00
9004,4/3/2012,50.051100000000005,19:15:00
9005,4/3/2012,49.529700000000005,19:30:00
9006,4/3/2012,50.0511,19:45:00
9007,4/3/2012,50.051100000000005,20:00:00
9008,4/3/2012,50.572500000000005,20:15:00
9009,4/3/2012,52.136700000000005,20:30:00
9010,4/3/2012,51.6152,20:45:00
9011,4/3/2012,50.572500000000005,21:00:00
9012,4/3/2012,49.790400000000005,21:15:00
9013,4/3/2012,50.833200000000005,21:30:00
9014,4/3/2012,48.7477,21:45:00
9015,4/3/2012,48.7477,22:00:00
9016,4/3/2012,51.8759,22:15:00
9017,4/3/2012,50.3119,22:30:00
9018,4/3/2012,50.3118,22:45:00
9019,4/3/2012,51.8759,23:00:00
9020,4/3/2012,52.1366,23:15:00
9021,4/3/2012,51.093900000000005,23:30:00
9022,4/3/2012,50.572500000000005,23:45:00
9023,4/3/2012,52.658,00:00:00
9024,4/4/2012,51.093900000000005,00:15:00
9025,4/4/2012,52.658,00:30:00
9026,4/4/2012,53.70060000000001,00:45:00
9027,4/4/2012,51.3545,01:00:00
9028,4/4/2012,50.572500000000005,01:15:00
9029,4/4/2012,49.790400000000005,01:30:00
9030,4/4/2012,51.093900000000005,01:45:00
9031,4/4/2012,51.093900000000005,02:00:00
9032,4/4/2012,50.833200000000005,02:15:00
9033,4/4/2012,50.833200000000005,02:30:00
9034,4/4/2012,48.226299999999995,02:45:00
9035,4/4/2012,48.486999999999995,03:00:00
9036,4/4/2012,47.4443,03:15:00
9037,4/4/2012,47.70499999999999,03:30:00
9038,4/4/2012,45.6195,03:45:00
9039,4/4/2012,46.6623,04:00:00
9040,4/4/2012,49.00829999999999,04:15:00
9041,4/4/2012,46.401599999999995,04:30:00
9042,4/4/2012,44.8374,04:45:00
9043,4/4/2012,44.0555,05:00:00
9044,4/4/2012,40.9272,05:15:00
9045,4/4/2012,39.8844,05:30:00
9046,4/4/2012,40.4059,05:45:00
9047,4/4/2012,41.4486,06:00:00
9048,4/4/2012,42.7521,06:15:00
9049,4/4/2012,32.5854,06:30:00
9050,4/4/2012,33.8887,06:45:00
9051,4/4/2012,34.670700000000004,07:00:00
9052,4/4/2012,31.5426,07:15:00
9053,4/4/2012,30.760600000000004,07:30:00
9054,4/4/2012,29.9786,07:45:00
9055,4/4/2012,30.5,08:00:00
9056,4/4/2012,28.153800000000004,08:15:00
9057,4/4/2012,30.499900000000004,08:30:00
9058,4/4/2012,31.542599999999997,08:45:00
9059,4/4/2012,32.5854,09:00:00
9060,4/4/2012,31.5426,09:15:00
9061,4/4/2012,29.196600000000004,09:30:00
9062,4/4/2012,29.4572,09:45:00
9063,4/4/2012,28.675200000000004,10:00:00
9064,4/4/2012,31.2819,10:15:00
9065,4/4/2012,32.3247,10:30:00
9066,4/4/2012,31.803299999999997,10:45:00
9067,4/4/2012,33.3674,11:00:00
9068,4/4/2012,34.4101,11:15:00
9069,4/4/2012,33.106700000000004,11:30:00
9070,4/4/2012,32.8461,11:45:00
9071,4/4/2012,34.1494,12:00:00
9072,4/4/2012,35.4528,12:15:00
9073,4/4/2012,36.4956,12:30:00
9074,4/4/2012,37.017,12:45:00
9075,4/4/2012,41.1878,13:00:00
9076,4/4/2012,44.8374,13:15:00
9077,4/4/2012,44.8374,13:30:00
9078,4/4/2012,46.6622,13:45:00
9079,4/4/2012,50.3119,14:00:00
9080,4/4/2012,49.529700000000005,14:15:00
9081,4/4/2012,48.74759999999999,14:30:00
9082,4/4/2012,47.705,14:45:00
9083,4/4/2012,48.74759999999999,15:00:00
9084,4/4/2012,47.705,15:15:00
9085,4/4/2012,47.444399999999995,15:30:00
9086,4/4/2012,50.572500000000005,15:45:00
9087,4/4/2012,51.354600000000005,16:00:00
9088,4/4/2012,52.3972,16:15:00
9089,4/4/2012,51.354600000000005,16:30:00
9090,4/4/2012,50.311800000000005,16:45:00
9091,4/4/2012,50.572500000000005,17:00:00
9092,4/4/2012,48.486999999999995,17:15:00
9093,4/4/2012,49.008300000000006,17:30:00
9094,4/4/2012,49.790400000000005,17:45:00
9095,4/4/2012,51.6152,18:00:00
9096,4/4/2012,50.311800000000005,18:15:00
9097,4/4/2012,51.354600000000005,18:30:00
9098,4/4/2012,55.00410000000001,18:45:00
9099,4/4/2012,54.48270000000001,19:00:00
9100,4/4/2012,52.1366,19:15:00
9101,4/4/2012,51.093900000000005,19:30:00
9102,4/4/2012,51.876000000000005,19:45:00
9103,4/4/2012,54.222100000000005,20:00:00
9104,4/4/2012,51.093900000000005,20:15:00
9105,4/4/2012,51.8759,20:30:00
9106,4/4/2012,50.311800000000005,20:45:00
9107,4/4/2012,50.051100000000005,21:00:00
9108,4/4/2012,48.2264,21:15:00
9109,4/4/2012,48.7477,21:30:00
9110,4/4/2012,50.051100000000005,21:45:00
9111,4/4/2012,49.269000000000005,22:00:00
9112,4/4/2012,53.96130000000001,22:15:00
9113,4/4/2012,51.093900000000005,22:30:00
9114,4/4/2012,51.615300000000005,22:45:00
9115,4/4/2012,51.615300000000005,23:00:00
9116,4/4/2012,51.354600000000005,23:15:00
9117,4/4/2012,50.311800000000005,23:30:00
9118,4/4/2012,49.529700000000005,23:45:00
9119,4/4/2012,49.269000000000005,00:00:00
9120,4/5/2012,49.790400000000005,00:15:00
9121,4/5/2012,49.0084,00:30:00
9122,4/5/2012,49.529700000000005,00:45:00
9123,4/5/2012,50.051100000000005,01:00:00
9124,4/5/2012,49.00829999999999,01:15:00
9125,4/5/2012,48.747699999999995,01:30:00
9126,4/5/2012,51.093900000000005,01:45:00
9127,4/5/2012,51.615300000000005,02:00:00
9128,4/5/2012,51.354600000000005,02:15:00
9129,4/5/2012,49.790400000000005,02:30:00
9130,4/5/2012,46.662299999999995,02:45:00
9131,4/5/2012,47.1837,03:00:00
9132,4/5/2012,46.401599999999995,03:15:00
9133,4/5/2012,46.1409,03:30:00
9134,4/5/2012,45.6195,03:45:00
9135,4/5/2012,47.183699999999995,04:00:00
9136,4/5/2012,49.0084,04:15:00
9137,4/5/2012,47.4443,04:30:00
9138,4/5/2012,46.140899999999995,04:45:00
9139,4/5/2012,44.0554,05:00:00
9140,4/5/2012,41.7092,05:15:00
9141,4/5/2012,40.9272,05:30:00
9142,4/5/2012,40.1452,05:45:00
9143,4/5/2012,40.1451,06:00:00
9144,4/5/2012,39.8844,06:15:00
9145,4/5/2012,29.9786,06:30:00
9146,4/5/2012,29.7179,06:45:00
9147,4/5/2012,29.457100000000004,07:00:00
9148,4/5/2012,30.239200000000004,07:15:00
9149,4/5/2012,30.760600000000004,07:30:00
9150,4/5/2012,30.5,07:45:00
9151,4/5/2012,32.32469999999999,08:00:00
9152,4/5/2012,31.021300000000004,08:15:00
9153,4/5/2012,30.5,08:30:00
9154,4/5/2012,28.414500000000004,08:45:00
9155,4/5/2012,29.4572,09:00:00
9156,4/5/2012,30.7606,09:15:00
9157,4/5/2012,30.239200000000004,09:30:00
9158,4/5/2012,30.7605,09:45:00
9159,4/5/2012,29.7179,10:00:00
9160,4/5/2012,31.803299999999997,10:15:00
9161,4/5/2012,33.3674,10:30:00
9162,4/5/2012,29.9786,10:45:00
9163,4/5/2012,31.0212,11:00:00
9164,4/5/2012,32.064,11:15:00
9165,4/5/2012,33.6281,11:30:00
9166,4/5/2012,32.3247,11:45:00
9167,4/5/2012,34.1494,12:00:00
9168,4/5/2012,33.3675,12:15:00
9169,4/5/2012,33.3675,12:30:00
9170,4/5/2012,33.6282,12:45:00
9171,4/5/2012,42.2306,13:00:00
9172,4/5/2012,45.358799999999995,13:15:00
9173,4/5/2012,46.401599999999995,13:30:00
9174,4/5/2012,45.6195,13:45:00
9175,4/5/2012,48.7477,14:00:00
9176,4/5/2012,47.96569999999999,14:15:00
9177,4/5/2012,47.9657,14:30:00
9178,4/5/2012,47.4443,14:45:00
9179,4/5/2012,49.269000000000005,15:00:00
9180,4/5/2012,48.74759999999999,15:15:00
9181,4/5/2012,49.008399999999995,15:30:00
9182,4/5/2012,49.5297,15:45:00
9183,4/5/2012,49.790400000000005,16:00:00
9184,4/5/2012,53.1793,16:15:00
9185,4/5/2012,51.6152,16:30:00
9186,4/5/2012,50.572500000000005,16:45:00
9187,4/5/2012,49.269,17:00:00
9188,4/5/2012,47.444399999999995,17:15:00
9189,4/5/2012,49.0084,17:30:00
9190,4/5/2012,50.051100000000005,17:45:00
9191,4/5/2012,51.3545,18:00:00
9192,4/5/2012,51.8759,18:15:00
9193,4/5/2012,51.615300000000005,18:30:00
9194,4/5/2012,51.093900000000005,18:45:00
9195,4/5/2012,50.8331,19:00:00
9196,4/5/2012,49.529700000000005,19:15:00
9197,4/5/2012,49.790400000000005,19:30:00
9198,4/5/2012,47.965599999999995,19:45:00
9199,4/5/2012,51.093900000000005,20:00:00
9200,4/5/2012,48.747699999999995,20:15:00
9201,4/5/2012,50.833200000000005,20:30:00
9202,4/5/2012,51.615300000000005,20:45:00
9203,4/5/2012,52.918600000000005,21:00:00
9204,4/5/2012,51.8759,21:15:00
9205,4/5/2012,51.093900000000005,21:30:00
9206,4/5/2012,48.486999999999995,21:45:00
9207,4/5/2012,48.7478,22:00:00
9208,4/5/2012,51.8759,22:15:00
9209,4/5/2012,51.093900000000005,22:30:00
9210,4/5/2012,50.572500000000005,22:45:00
9211,4/5/2012,50.051100000000005,23:00:00
9212,4/5/2012,49.2691,23:15:00
9213,4/5/2012,49.529700000000005,23:30:00
9214,4/5/2012,46.9229,23:45:00
9215,4/5/2012,48.74759999999999,00:00:00
9216,4/6/2012,48.486999999999995,00:15:00
9217,4/6/2012,49.269,00:30:00
9218,4/6/2012,48.226299999999995,00:45:00
9219,4/6/2012,49.790400000000005,01:00:00
9220,4/6/2012,48.74759999999999,01:15:00
9221,4/6/2012,48.7477,01:30:00
9222,4/6/2012,47.4443,01:45:00
9223,4/6/2012,49.008300000000006,02:00:00
9224,4/6/2012,48.74759999999999,02:15:00
9225,4/6/2012,48.486999999999995,02:30:00
9226,4/6/2012,47.9657,02:45:00
9227,4/6/2012,48.486999999999995,03:00:00
9228,4/6/2012,48.74759999999999,03:15:00
9229,4/6/2012,46.662299999999995,03:30:00
9230,4/6/2012,47.444399999999995,03:45:00
9231,4/6/2012,47.1836,04:00:00
9232,4/6/2012,47.183699999999995,04:15:00
9233,4/6/2012,45.880199999999995,04:30:00
9234,4/6/2012,44.5767,04:45:00
9235,4/6/2012,43.0127,05:00:00
9236,4/6/2012,41.4486,05:15:00
9237,4/6/2012,42.4913,05:30:00
9238,4/6/2012,41.7093,05:45:00
9239,4/6/2012,42.752,06:00:00
9240,4/6/2012,43.0128,06:15:00
9241,4/6/2012,31.803299999999997,06:30:00
9242,4/6/2012,32.5854,06:45:00
9243,4/6/2012,31.803299999999997,07:00:00
9244,4/6/2012,29.718000000000004,07:15:00
9245,4/6/2012,29.4572,07:30:00
9246,4/6/2012,29.9786,07:45:00
9247,4/6/2012,31.803299999999997,08:00:00
9248,4/6/2012,30.760600000000004,08:15:00
9249,4/6/2012,30.239200000000004,08:30:00
9250,4/6/2012,29.9786,08:45:00
9251,4/6/2012,29.7179,09:00:00
9252,4/6/2012,28.675200000000004,09:15:00
9253,4/6/2012,28.414500000000004,09:30:00
9254,4/6/2012,28.414500000000004,09:45:00
9255,4/6/2012,29.4572,10:00:00
9256,4/6/2012,31.0212,10:15:00
9257,4/6/2012,31.0212,10:30:00
9258,4/6/2012,30.7605,10:45:00
9259,4/6/2012,29.7179,11:00:00
9260,4/6/2012,30.2393,11:15:00
9261,4/6/2012,31.803299999999997,11:30:00
9262,4/6/2012,31.803400000000003,11:45:00
9263,4/6/2012,33.106700000000004,12:00:00
9264,4/6/2012,32.3247,12:15:00
9265,4/6/2012,32.585300000000004,12:30:00
9266,4/6/2012,34.4101,12:45:00
9267,4/6/2012,40.9272,13:00:00
9268,4/6/2012,44.0554,13:15:00
9269,4/6/2012,45.3588,13:30:00
9270,4/6/2012,45.8802,13:45:00
9271,4/6/2012,49.00829999999999,14:00:00
9272,4/6/2012,47.1837,14:15:00
9273,4/6/2012,47.9657,14:30:00
9274,4/6/2012,47.183699999999995,14:45:00
9275,4/6/2012,46.401599999999995,15:00:00
9276,4/6/2012,46.662299999999995,15:15:00
9277,4/6/2012,47.9657,15:30:00
9278,4/6/2012,49.529700000000005,15:45:00
9279,4/6/2012,47.4443,16:00:00
9280,4/6/2012,51.6152,16:15:00
9281,4/6/2012,49.5298,16:30:00
9282,4/6/2012,48.74759999999999,16:45:00
9283,4/6/2012,49.790400000000005,17:00:00
9284,4/6/2012,49.0084,17:15:00
9285,4/6/2012,50.0512,17:30:00
9286,4/6/2012,53.44,17:45:00
9287,4/6/2012,52.6579,18:00:00
9288,4/6/2012,53.700700000000005,18:15:00
9289,4/6/2012,53.1793,18:30:00
9290,4/6/2012,53.17920000000001,18:45:00
9291,4/6/2012,51.6152,19:00:00
9292,4/6/2012,49.529799999999994,19:15:00
9293,4/6/2012,49.00829999999999,19:30:00
9294,4/6/2012,50.833200000000005,19:45:00
9295,4/6/2012,51.3545,20:00:00
9296,4/6/2012,47.96569999999999,20:15:00
9297,4/6/2012,46.922999999999995,20:30:00
9298,4/6/2012,47.9657,20:45:00
9299,4/6/2012,49.790400000000005,21:00:00
9300,4/6/2012,48.226299999999995,21:15:00
9301,4/6/2012,49.00829999999999,21:30:00
9302,4/6/2012,48.74759999999999,21:45:00
9303,4/6/2012,48.74759999999999,22:00:00
9304,4/6/2012,50.311800000000005,22:15:00
9305,4/6/2012,47.1837,22:30:00
9306,4/6/2012,50.0512,22:45:00
9307,4/6/2012,52.657900000000005,23:00:00
9308,4/6/2012,51.093900000000005,23:15:00
9309,4/6/2012,50.833200000000005,23:30:00
9310,4/6/2012,51.093900000000005,23:45:00
9311,4/6/2012,50.833200000000005,00:00:00
9312,4/7/2012,52.3973,00:15:00
9313,4/7/2012,50.833200000000005,00:30:00
9314,4/7/2012,50.572500000000005,00:45:00
9315,4/7/2012,46.922999999999995,01:00:00
9316,4/7/2012,46.923,01:15:00
9317,4/7/2012,48.486999999999995,01:30:00
9318,4/7/2012,48.486999999999995,01:45:00
9319,4/7/2012,49.269,02:00:00
9320,4/7/2012,49.0084,02:15:00
9321,4/7/2012,48.48689999999999,02:30:00
9322,4/7/2012,47.4443,02:45:00
9323,4/7/2012,45.8802,03:00:00
9324,4/7/2012,45.8802,03:15:00
9325,4/7/2012,47.183699999999995,03:30:00
9326,4/7/2012,45.3588,03:45:00
9327,4/7/2012,45.8802,04:00:00
9328,4/7/2012,48.226299999999995,04:15:00
9329,4/7/2012,47.183699999999995,04:30:00
9330,4/7/2012,45.3588,04:45:00
9331,4/7/2012,45.6195,05:00:00
9332,4/7/2012,41.7093,05:15:00
9333,4/7/2012,39.363,05:30:00
9334,4/7/2012,39.1024,05:45:00
9335,4/7/2012,39.6237,06:00:00
9336,4/7/2012,39.8844,06:15:00
9337,4/7/2012,29.7179,06:30:00
9338,4/7/2012,31.0212,06:45:00
9339,4/7/2012,31.0212,07:00:00
9340,4/7/2012,31.5426,07:15:00
9341,4/7/2012,30.7607,07:30:00
9342,4/7/2012,28.935900000000004,07:45:00
9343,4/7/2012,31.2819,08:00:00
9344,4/7/2012,29.457300000000004,08:15:00
9345,4/7/2012,32.064,08:30:00
9346,4/7/2012,29.718000000000004,08:45:00
9347,4/7/2012,31.5426,09:00:00
9348,4/7/2012,30.7606,09:15:00
9349,4/7/2012,31.2819,09:30:00
9350,4/7/2012,29.1965,09:45:00
9351,4/7/2012,28.675200000000004,10:00:00
9352,4/7/2012,31.8033,10:15:00
9353,4/7/2012,31.0212,10:30:00
9354,4/7/2012,31.2819,10:45:00
9355,4/7/2012,32.846,11:00:00
9356,4/7/2012,32.8461,11:15:00
9357,4/7/2012,31.8033,11:30:00
9358,4/7/2012,31.2819,11:45:00
9359,4/7/2012,31.8033,12:00:00
9360,4/7/2012,32.3247,12:15:00
9361,4/7/2012,36.7563,12:30:00
9362,4/7/2012,35.9742,12:45:00
9363,4/7/2012,41.97,13:00:00
9364,4/7/2012,46.6623,13:15:00
9365,4/7/2012,47.4444,13:30:00
9366,4/7/2012,48.486999999999995,13:45:00
9367,4/7/2012,48.226299999999995,14:00:00
9368,4/7/2012,48.486999999999995,14:15:00
9369,4/7/2012,48.226299999999995,14:30:00
9370,4/7/2012,47.705,14:45:00
9371,4/7/2012,46.923,15:00:00
9372,4/7/2012,47.705,15:15:00
9373,4/7/2012,48.2264,15:30:00
9374,4/7/2012,48.7478,15:45:00
9375,4/7/2012,47.444399999999995,16:00:00
9376,4/7/2012,51.093900000000005,16:15:00
9377,4/7/2012,51.8759,16:30:00
9378,4/7/2012,53.7007,16:45:00
9379,4/7/2012,55.26480000000001,17:00:00
9380,4/7/2012,53.440000000000005,17:15:00
9381,4/7/2012,52.3973,17:30:00
9382,4/7/2012,53.44,17:45:00
9383,4/7/2012,54.4828,18:00:00
9384,4/7/2012,54.22200000000001,18:15:00
9385,4/7/2012,53.96130000000001,18:30:00
9386,4/7/2012,51.3545,18:45:00
9387,4/7/2012,49.790400000000005,19:00:00
9388,4/7/2012,49.0083,19:15:00
9389,4/7/2012,49.5298,19:30:00
9390,4/7/2012,51.3545,19:45:00
9391,4/7/2012,53.44,20:00:00
9392,4/7/2012,52.9186,20:15:00
9393,4/7/2012,51.8759,20:30:00
9394,4/7/2012,51.093900000000005,20:45:00
9395,4/7/2012,51.876000000000005,21:00:00
9396,4/7/2012,52.658,21:15:00
9397,4/7/2012,51.8759,21:30:00
9398,4/7/2012,51.093900000000005,21:45:00
9399,4/7/2012,51.093900000000005,22:00:00
9400,4/7/2012,52.136700000000005,22:15:00
9401,4/7/2012,49.529700000000005,22:30:00
9402,4/7/2012,49.5298,22:45:00
9403,4/7/2012,50.311800000000005,23:00:00
9404,4/7/2012,50.311800000000005,23:15:00
9405,4/7/2012,49.269000000000005,23:30:00
9406,4/7/2012,50.0511,23:45:00
9407,4/7/2012,50.833200000000005,00:00:00
9408,4/8/2012,51.093900000000005,00:15:00
9409,4/8/2012,50.572500000000005,00:30:00
9410,4/8/2012,52.136700000000005,00:45:00
9411,4/8/2012,49.529700000000005,01:00:00
9412,4/8/2012,47.965599999999995,01:15:00
9413,4/8/2012,47.705,01:30:00
9414,4/8/2012,48.74759999999999,01:45:00
9415,4/8/2012,51.615300000000005,02:00:00
9416,4/8/2012,49.529700000000005,02:15:00
9417,4/8/2012,49.790400000000005,02:30:00
9418,4/8/2012,48.74759999999999,02:45:00
9419,4/8/2012,47.7051,03:00:00
9420,4/8/2012,47.7051,03:15:00
9421,4/8/2012,47.4443,03:30:00
9422,4/8/2012,47.183699999999995,03:45:00
9423,4/8/2012,46.1409,04:00:00
9424,4/8/2012,46.6623,04:15:00
9425,4/8/2012,45.0981,04:30:00
9426,4/8/2012,44.316,04:45:00
9427,4/8/2012,43.2734,05:00:00
9428,4/8/2012,41.1879,05:15:00
9429,4/8/2012,40.9272,05:30:00
9430,4/8/2012,39.8844,05:45:00
9431,4/8/2012,40.4058,06:00:00
9432,4/8/2012,40.1451,06:15:00
9433,4/8/2012,31.803299999999997,06:30:00
9434,4/8/2012,33.1068,06:45:00
9435,4/8/2012,32.5854,07:00:00
9436,4/8/2012,32.3247,07:15:00
9437,4/8/2012,30.239200000000004,07:30:00
9438,4/8/2012,29.196600000000004,07:45:00
9439,4/8/2012,30.499899999999997,08:00:00
9440,4/8/2012,27.632400000000004,08:15:00
9441,4/8/2012,28.6751,08:30:00
9442,4/8/2012,28.935900000000004,08:45:00
9443,4/8/2012,30.7605,09:00:00
9444,4/8/2012,29.718000000000004,09:15:00
9445,4/8/2012,28.935900000000004,09:30:00
9446,4/8/2012,29.1965,09:45:00
9447,4/8/2012,27.893100000000004,10:00:00
9448,4/8/2012,32.064,10:15:00
9449,4/8/2012,31.2819,10:30:00
9450,4/8/2012,32.8461,10:45:00
9451,4/8/2012,33.1068,11:00:00
9452,4/8/2012,32.3247,11:15:00
9453,4/8/2012,31.2819,11:30:00
9454,4/8/2012,31.282000000000004,11:45:00
9455,4/8/2012,29.7179,12:00:00
9456,4/8/2012,33.106700000000004,12:15:00
9457,4/8/2012,33.367399999999996,12:30:00
9458,4/8/2012,35.7135,12:45:00
9459,4/8/2012,41.4485,13:00:00
9460,4/8/2012,47.4443,13:15:00
9461,4/8/2012,46.401599999999995,13:30:00
9462,4/8/2012,46.922999999999995,13:45:00
9463,4/8/2012,49.2691,14:00:00
9464,4/8/2012,50.572500000000005,14:15:00
9465,4/8/2012,49.529700000000005,14:30:00
9466,4/8/2012,47.704899999999995,14:45:00
9467,4/8/2012,48.486999999999995,15:00:00
9468,4/8/2012,49.529700000000005,15:15:00
9469,4/8/2012,48.2264,15:30:00
9470,4/8/2012,50.833200000000005,15:45:00
9471,4/8/2012,50.311800000000005,16:00:00
9472,4/8/2012,53.179300000000005,16:15:00
9473,4/8/2012,50.051100000000005,16:30:00
9474,4/8/2012,49.790400000000005,16:45:00
9475,4/8/2012,50.051100000000005,17:00:00
9476,4/8/2012,50.311800000000005,17:15:00
9477,4/8/2012,48.747699999999995,17:30:00
9478,4/8/2012,52.1366,17:45:00
9479,4/8/2012,52.3973,18:00:00
9480,4/8/2012,52.9186,18:15:00
9481,4/8/2012,51.354600000000005,18:30:00
9482,4/8/2012,51.354600000000005,18:45:00
9483,4/8/2012,52.3973,19:00:00
9484,4/8/2012,54.22200000000001,19:15:00
9485,4/8/2012,52.136700000000005,19:30:00
9486,4/8/2012,52.9186,19:45:00
9487,4/8/2012,55.00410000000001,20:00:00
9488,4/8/2012,54.743500000000004,20:15:00
9489,4/8/2012,51.876000000000005,20:30:00
9490,4/8/2012,53.70060000000001,20:45:00
9491,4/8/2012,51.615300000000005,21:00:00
9492,4/8/2012,50.833200000000005,21:15:00
9493,4/8/2012,50.572500000000005,21:30:00
9494,4/8/2012,49.269000000000005,21:45:00
9495,4/8/2012,51.354600000000005,22:00:00
9496,4/8/2012,54.22200000000001,22:15:00
9497,4/8/2012,53.9614,22:30:00
9498,4/8/2012,52.1366,22:45:00
9499,4/8/2012,53.1793,23:00:00
9500,4/8/2012,51.093900000000005,23:15:00
9501,4/8/2012,51.093900000000005,23:30:00
9502,4/8/2012,48.226299999999995,23:45:00
9503,4/8/2012,49.26899999999999,00:00:00
9504,4/9/2012,48.7477,00:15:00
